country,gdp_pc_pp,pop,share1,plgp,unemp,axfin_p,axfin_r,bashs,ophe,social_p,social_r,axhealth,iso3,pov_head,shew,prepare_scaleup,finance_pre,rating,avg_prod_k,protection,faref,fa,peref,pe,share1_ref,v,pv,v_s,H,alpha,T_rebuild_K,T_rebuild_L,pi,income_elast,original_country,macro_multiplier,fap,far,v_shew,v_p,v_r,borrow_abi,sigma_p,sigma_r,tot_p,tot_r,dcap,dcar,delta_W,dKpc,dKtot,cp,cr,dcapns,dcarnos,institutional_exposure,individual_exposure,destitution_exposure,dC_destitution,dW_destitution,resilience,resilience_no_shock,resilience_no_shock_no_uspcale,resilience_no_shock_no_SP,dWsurWprime,equivalent_cost,risk,total_equivalent_cost,total_equivalent_cost_of_destitution,total_equivalent_cost_no_destitution
"Micronesia, Fed. Sts.",3285.75294189917,103549.0,0.0159,,,,,1.0,0.0949314941668317,0.4911367616883895,0.13340977833450512,0.952534252916584,FSM,0.2,0.6000000000000001,0.4666666666666667,0.6,0.0,,10.0,0.0,0.0,0.2,0.2,0.0159,,,0.334,0.5356497092899941,0,3,40,0.2,1.5,"Micronesia, Fed. Sts.",,0.0,0.0,,,,0.3,0.19166666666666665,0.19166666666666665,0.5886688823647814,0.2995062374870583,,,,,,261.217358880984,4041.886837653716,,,,,,26308.479013521413,,,,,,,,,,,
Middle East & North Africa (all income levels),17302.1095238667,402607879.0,,0.8651049041748051,0.11220469779083,,,0.8990398698579429,0.344351730224517,,,0.777344069816713,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,Middle East & North Africa (all income levels),,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.15658524126643728,,,138535.12219186948,,,,,,,,,,,
Middle East & North Africa (developing only),11467.7332961109,345448146.0,,0.851379013061523,0.12727879558715302,,,0.8901435878923191,0.4562006998034709,,,0.7169714440444241,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,Middle East & North Africa (developing only),,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.186309446160402,,,91820.23910142561,,,,,,,,,,,
Middle income,9375.216385184749,4970033143.0,,0.766807174682617,0.0562597550840693,0.1074579,0.2324205,0.7268482825039271,0.35463748770065895,,,0.686105397401634,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,Middle income,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.2011157276666061,,,75065.80314413182,,,,,,,,,,,
Moldova,4521.084844788111,3558566.0,0.0849,0.946174697875977,0.05099999904632569,0.0071581230000000015,0.05443321,0.992,0.44578861102402595,0.4658781844872598,0.33756533499209274,0.773105694487987,MDA,0.2,0.0,0.0,0.0,0.0,0.25670477375728673,10.0,0.070003519,0.070003519,0.2,0.2,0.0849,0.40376308399186595,0.5603209529989912,0.37725,0.5356497092899941,0,3,40,0.2,1.5,Moldova,1.1971287660062904,0.0840042228,0.06650334305,0.40376308399186595,0.63,0.37725000000000003,0.0,0.0,0.0,0.4658781844872598,0.33756533499209274,2626.1284763763438,5205.152749222163,0.2574690049805213,483.4761400857493,1720481753.9203846,1919.200516612553,5171.555926832,2626.1284763763438,5205.152749222163,0.11057320222745388,0.003793565422775137,0.0004194666766555918,36199.576736499424,0.008128761518611284,0.669484411134809,0.6906212431933106,0.6906212431933106,0.5973287297948835,700.0597575745586,72.21619085442684,0.01597319964868109,256986081.42407432,7865196.296767593,249120885.12730673
Monaco,,37831.0,,,,,,,0.06999999997389411,,,,MCO,0.2,0.6000000000000001,0.4,0.2,0.0,,100.0,0.0,0.0,0.2,0.2,,,,0.12400000000000001,0.5356497092899941,0,3,40,0.2,1.5,Monaco,,0.0,0.0,,,,0.1,0.125,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,9132.30570379131,2839073.0,0.071,0.9089742279052729,0.0490000009536743,0.1190915,0.3040792,0.988,0.37013190066106505,0.32451319459176803,0.18658999698714795,0.8089340496694675,MNG,0.2,0.0,0.0,0.0,0.33333333333333337,0.20767487925071607,10.0,0.031500592,0.031500592,0.2,0.2,0.071,0.1296445873239122,1.3525856828713474,0.11271604938271605,0.5356497092899941,0,3,40,0.2,1.5,Mongolia,1.1503702784018977,0.0378007104,0.0299255624,0.1296445873239122,0.30500000000000005,0.11271604938271602,0.16666666666666669,0.04166666666666667,0.04166666666666667,0.3526584781504444,0.2204820804460168,3105.63753601708,4524.749899679258,0.03668247976384009,173.79319197285707,493411558.9139553,3241.968524845914,10604.889998527657,3237.773358699255,4713.989180079128,0.11036390779297796,0.0003539812224193157,3.906675099153098e-05,73120.85759387212,0.0005326786858856629,0.5982748476444482,0.6069625989004535,0.5983405366289813,0.5129141133969484,286.33262129774243,29.049055406076764,0.0031809114092640313,82472388.87889658,1180467.4643320169,81291921.41456456
Montenegro,14151.5411049103,621383.0,0.0825,0.8049859619140629,0.19799999237060503,0.02271427,0.04095249,1.0,0.42668777701352,,,0.78665611149324,MNE,0.2,0.0,0.0,0.0,0.0,0.3648966623915853,50.0,0.085745192,0.085745192,0.2,0.2,0.0825,0.38720636283418,0.6270393786627821,0.35962962962962963,0.5356497092899941,0,3,40,0.2,1.5,Montenegro,1.3003084512679977,0.1028942304,0.08145793239999999,0.38720636283418,0.63,0.35962962962962963,0.0,0.0,0.0,,,,,,1249.7915433075707,776599218.5550882,5837.5107057754985,16230.048704694,,,0.20211930632110073,,,113309.04323936332,,,,,0.5500365699042814,,,,,,
Morocco,6967.259245878559,33008150.0,0.0652,0.8925434112548829,0.0919999980926514,0.051415930000000006,0.1725484,0.736,0.58357664131688,,,0.5762116793415599,MAR,0.2,0.6000000000000001,0.4666666666666667,0.6,0.5333333333333333,0.26925696721882303,10.0,0.045667396,0.045667396,0.2,0.2,0.0652,0.37244146227879543,0.6915409904829719,0.34975000000000006,0.5356497092899941,0,3,40,0.2,1.5,Morocco,1.209099454262626,0.054800875199999995,0.043384026199999995,0.32774848680533997,0.5544,0.30778000000000005,0.5666666666666667,0.2583333333333333,0.2583333333333333,,,,,,374.2432224246348,12353076422.27571,2271.32651415641,8141.242428809096,,,0.2077483024987362,,,55785.68957957399,,,,,0.5393807304760511,,,,,,
Mozambique,1069.62467709464,25833752.0,0.052300000000000006,0.31594970703125,0.08300000190734863,,,0.5429999999999999,0.0640594162295104,0.2286466156711273,0.0790302963912396,0.7394702918852447,MOZ,0.2,0.8,0.8666666666666666,0.8,0.33333333333333337,0.5724925548469878,2.0,0.043111857999999996,0.043111857999999996,0.2,0.2,0.052300000000000006,0.1446624094696675,1.4539892657769924,0.13,0.5356497092899941,0,3,40,0.2,1.5,Mozambique,1.498287053135026,0.051734229599999994,0.04095626509999999,0.12151642395452068,0.29819999999999997,0.10920000000000002,0.5666666666666667,0.3583333333333333,0.3583333333333333,0.5050482450556399,0.4090444401843787,73.50538693027463,146.87923711007278,0.06664354138047202,9.426563570676377,243523505.497088,279.70685306024836,1267.1041331032377,113.01246302030958,223.37476899194988,0.342526667663618,,,8564.307441028686,,,0.4520638048482259,0.3921912877635603,0.35300722191172057,20.852285605659613,,,,,
Myanmar,,53259018.0,,0.747923278808594,0.0340000009536743,,,0.706,0.681959753796518,,,0.5120201231017409,MMR,0.2,0.0,0.0,0.0,0.0,,2.0,0.067195745,0.067195745,0.2,0.2,,,,0.13,0.5356497092899941,0,3,40,0.2,1.5,Myanmar,,0.080634894,0.06383595775,,,,0.0,0.0,0.0,,,,,,,,,,,,0.25801886634777976,,,,,,,,,,,,,,
Namibia,9275.77298948326,2303315.0,0.0337,0.844627227783203,0.16899999618530298,,,0.8140000000000001,0.0708867871555925,,,0.8715566064222038,NAM,0.2,0.0,0.0,0.0,0.0,0.2751726819797061,50.0,0.033102533999999996,0.033102533999999996,0.2,0.2,0.0337,0.5581645668675169,0.12869937899432027,0.5549999999999999,0.5356497092899941,0,3,40,0.2,1.5,Namibia,1.2147411118289257,0.03972304079999999,0.031447407299999994,0.5581645668675169,0.6300000000000001,0.5549999999999999,0.0,0.0,0.0,,,,,,596.9341592287582,1374927402.963987,1562.9677487279291,11203.974299672092,,,0.15093872065996541,,,74269.57636290164,,,,,0.5273756787987949,,,,,,
Nepal,2172.79039161762,27797457.0,0.0827,0.6036014175415041,0.0270000004768372,0.05736111,0.1267821,0.36,0.46154770251690497,0.1957230900073423,0.3589367106901816,0.4492261487415475,NPL,0.2,0.0,0.0,0.0,0.0,0.2701993002713125,2.0,0.050608625,0.050608625,0.2,0.2,0.0827,0.36399648392823253,0.7307859493615716,0.33370370370370367,0.5356497092899941,0,3,40,0.2,1.5,Nepal,1.2099981318714088,0.060730349999999995,0.04807819374999999,0.36399648392823253,0.63,0.3337037037037037,0.0,0.0,0.0,0.19572309000734234,0.3589367106901816,1698.0160407772028,2025.5982099502473,0.25793411679478595,143.79016531822322,3997000937.456201,898.4488269338859,2491.375782788554,1698.0160407772028,2025.5982099502473,0.3247241447312619,0.0031117785072688714,0.001010469614366007,17397.17240749481,0.028246366396160655,0.5546448804123546,0.615384043988558,0.615384043988558,0.5677090435907941,233.65923559905747,129.62362981816528,0.05965767812589682,3603207276.0543675,355640998.94553334,3247566277.1088343
Netherlands,45021.1574077338,16804432.0,0.084,0.9821536254882808,0.06699999809265139,0.5146725000000001,0.6205978000000001,1.0,0.05394363337686309,0.43784579999999995,0.331487095,0.9730281833115684,NLD,0.2,1.0,0.6666666666666667,1.0,0.9833333333333333,0.25251989485705195,100.0,0.314986286,0.314986286,0.2,0.2,0.084,0.12822974914495683,0.013805305452496919,0.1280246913580247,0.5356497092899941,0,3,40,0.2,1.5,Netherlands,1.1931377599037525,0.3779835432,0.29923697169999997,0.10258379931596547,0.10400000000000001,0.10241975308641975,0.9916666666666667,0.41458333333333336,0.41458333333333336,0.6709055620833333,0.60864140353125,4507.7161821281725,11990.396564300949,0.08761297806995572,5593.848642681301,94001449134.23021,18908.886111248197,51549.225231855205,5647.085402922845,16051.116916187682,0.03727272976426741,5.155650585769222e-05,1.921651710423632e-06,360476.9426581421,1.1800885451437071e-05,0.7466634931469415,0.7467640637535743,0.7433636404955888,0.7361655151407307,7490.784458164852,74.91793417011813,0.0016640605991450725,1258953330.3422265,169549.8033454046,1258783780.538881
New Caledonia,,262000.0,,,,,,,,,,,NCL,0.2,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,0.2,0.2,,,,0.12654320987654322,0.5356497092899941,0,3,40,0.2,1.5,New Caledonia,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,33019.6033227233,4442100.0,,,0.06199999809265139,0.5283379,0.6550041,0.966,0.10670834222712901,,,0.9296458288864357,NZL,0.2,0.8,0.8,0.8,0.9333333333333332,0.40641763199487324,100.0,0.03830713,0.03830713,0.2,0.2,,,,0.12525,0.5356497092899941,0,3,40,0.2,1.5,New Zealand,1.3399058797767929,0.045968556,0.036391773499999995,,,,0.8666666666666667,0.4166666666666667,0.4166666666666667,,,,,,,,,,,,,,,264382.4890098282,,,,,,,,,,,
Nicaragua,4493.766693912728,6080478.0,0.0464,0.484092712402344,0.0719999980926514,0.02246357,0.09348507000000003,0.88,0.403230824876026,0.30955790148805923,0.18289249576700325,0.738384587561987,NIC,0.2,0.0,0.0,0.0,0.0,,10.0,0.026849997,0.026849997,0.2,0.2,0.0464,0.182504159733777,2.4519761134156908,0.15499999999999997,0.5356497092899941,0,3,40,0.2,1.5,Nicaragua,,0.0322199964,0.02550749715,0.182504159733777,0.63,0.15499999999999994,0.0,0.0,0.0,0.3095579014880592,0.18289249576700328,,,,,,1042.553872987753,5356.569899143972,,,0.28317423270944014,0.0015197692647756355,0.00043035949544823057,35980.844831909606,0.008365162366244112,,,,,,,,,,
Niger,886.809611289333,17831270.0,0.08960000000000001,0.6932961273193361,0.05099999904632569,0.002041873,0.0181079,0.293,0.5307619941469729,0.05921709568758075,0.06195777077582978,0.3811190029265136,NER,0.2,0.6000000000000001,0.7333333333333333,0.6,0.0,0.23359231685535525,2.0,0.021829572000000002,0.021829572000000002,0.2,0.2,0.08960000000000001,0.18462705486234898,2.4122842964142195,0.12925925925925924,0.5356497092899941,0,3,40,0.2,1.5,Niger,1.1750870394141355,0.026195486400000002,0.0207380934,0.16247180827886712,0.5544,0.11374814814814815,0.3,0.2583333333333333,0.2583333333333333,0.30225267930162236,0.3042853466587404,659.44897537198,344.9935552932677,0.10060580107892747,13.093025758851438,233465277.42303488,397.2907058576213,1009.1893376472609,887.3794923109349,461.610090191652,0.32552828960015867,0.0006685154298441615,0.00021762068444848478,7100.537520666229,0.009522110610801736,0.5033282209460349,0.5509670940725079,0.45928688097482545,0.44058994906945526,23.763716381088233,13.006449086286407,0.014666563060109737,231921505.3988262,20052883.901522614,211868621.49730358
Nigeria,5422.6933427295,173615345.0,0.0539,0.7933840942382809,0.075,0.08466024000000001,0.33685740000000003,0.381,0.693498428534313,0.004318494866955536,0.0078094642485003855,0.3437507857328435,NGA,0.2,0.0,0.0,0.0,0.38333333333333336,0.8736444729486806,10.0,0.031153002000000003,0.031153002000000003,0.2,0.2,0.0539,0.6008478748799918,0.04851831276898633,0.59875,0.5356497092899941,0,3,40,0.2,1.5,Nigeria,1.7854875125957324,0.0373836024,0.0295953519,0.6008478748799918,0.63,0.5987500000000001,0.19166666666666668,0.04791666666666667,0.04791666666666667,0.05202823365458065,0.05535192741992645,1000.9700284522421,4159.06219772389,0.07156942115398124,111.93997210835718,19434496876.88281,1461.4158558656004,6413.012714445474,1049.4626571909312,4361.833943592381,0.31262170667629186,0.004396182755261933,0.0013743421558108685,43418.60648886828,0.0243184332302405,0.3268699766493253,0.4379364848583931,0.4356382459587361,0.4353439793465763,255.60777870460598,34.2460244455089,0.0063153164453646285,5945635348.985461,1507892080.5370793,4437743268.448382
North America,50396.1264452195,351348142.0,,0.930418701171875,0.0736730104148192,,,,0.120302013934715,,,,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,North America,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,403513.4285478227,,,,,,,,,,,
Northern Mariana Islands,,53855.0,,,,,,0.996,,,,,MNP,0.2,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,0.2,0.2,,,,0.334,0.5356497092899941,0,3,40,0.2,1.5,Northern Mariana Islands,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,62411.3557791039,5080166.0,0.09,0.984884490966797,0.035,,,,0.139464034313376,0.43995509,0.30240816800000003,,NOR,0.2,0.8,0.7333333333333333,0.8,1.0,0.3359516873480029,100.0,0.039655998,0.039655998,0.2,0.2,0.09,0.13406994826874863,1.2749318839790647,0.11271604938271605,0.5356497092899941,0,3,40,0.2,1.5,Norway,1.272704409480728,0.0475871976,0.03767319809999999,0.11261875654574885,0.25620000000000004,0.09468148148148146,0.9,0.4083333333333333,0.4083333333333333,0.6686400949166666,0.5872581660666667,7348.911389213188,8700.784685796225,0.00814076996903168,806.8559614425675,4098962222.217842,28085.11010059675,70992.91719873068,12160.74387614988,14185.347852792187,,,,499717.37764645356,,,0.7103247053487312,0.6358020774787304,0.5259535505100644,1135.8973654822335,,,,,
OECD members,36837.3138285252,1261860262.0,,0.9409153747558591,0.0796388008758535,,,,0.13983837125727802,,,,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,OECD members,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,294950.2640366189,,,,,,,,,,,
Oman,44532.4548711515,3632444.0,,0.9356304931640628,0.0790000009536743,0.145017,0.2770396,0.986,0.12258380249131598,,,0.931708098754342,OMN,0.2,0.0,0.0,0.0,0.0,0.28428817522364136,100.0,0.006971094000000001,0.006971094000000001,0.2,0.2,,,,0.13,0.5356497092899941,0,3,40,0.2,1.5,Oman,1.2234343118071014,0.0083653128,0.006622539300000001,,,,0.0,0.0,0.0,,,,,,,,,,,,0.0705538030117565,,,356563.98247675406,,,,,,,,,,,
Other small states,8824.85953293705,20178690.0,,0.6794638061523439,0.137449550032413,,,0.648094632252913,0.229358080483962,,,0.7093682758844755,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,Other small states,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,0.2495391559985312,,,70659.18707976716,,,,,,,,,,,
Pacific island small states,4882.42100702613,2280082.0,,0.797245635986328,,,,0.941932887033888,0.12370086543846401,,,0.9091160107977121,,0.2,0.0,0.0,0.0,0.0,,,,,0.2,0.2,,,,,0.5356497092899941,0,3,40,0.2,1.5,Pacific island small states,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,39092.73547641694,,,,,,,,,,,
Pakistan,4454.07482878434,182142594.0,0.0959,0.6219412994384771,0.05099999904632569,0.01097432,0.01669716,0.521,0.548740285208274,0.06627475544327993,0.1375627297173065,0.486129857395863,PAK,0.2,0.6000000000000001,0.7333333333333333,0.8,0.0,0.3767173581299691,10.0,0.068151364,0.068151364,0.2,0.2,0.0959,0.4977232475166201,0.26576366111764327,0.48000000000000004,0.5356497092899941,0,3,40,0.2,1.5,Pakistan,1.311581529880974,0.0817816368,0.06474379579999999,0.4379964578146257,0.5544,0.4224000000000001,0.4,0.2833333333333333,0.2833333333333333,0.33083024140101724,0.38191995629740305,2168.036838101633,3628.04663250931,0.19611434218313661,343.7437712162663,62610382160.67328,2135.728880402091,5033.661315879902,2947.7409966258624,4917.92290553653,0.3143096140706619,0.004127328996833498,0.0012972591841373888,35663.038648912116,0.025327728689595354,0.583838055992549,0.6592394351891367,0.6282520822695514,0.6171771670793443,521.4247705276395,58.876561349172,0.013218583794031432,10723929609.938328,1226563581.9624286,9497366027.975899
Palau,14611.7353039229,20918.0,,,,,,1.0,0.1060957792467,0.14801150969645407,0.10637442990521596,0.94695211037665,PLW,0.2,0.6000000000000001,0.5333333333333333,0.4,0.0,,50.0,0.0,0.0,0.2,0.2,,,,0.334,0.5356497092899941,0,3,40,0.2,1.5,Palau,,0.0,0.0,,,,0.2,0.18333333333333335,0.18333333333333335,0.30420939958543747,0.270205784422593,,,,,,,,,,,,,116993.74188863834,,,,,,,,,,,
Panama,18793.3933318045,3864170.0,0.032,0.916096420288086,0.040999999046325696,0.1099336,0.13441370000000002,0.935,0.249109631598326,0.13708015804999846,0.19584232441457688,0.8429451842008371,PAN,0.2,0.6000000000000001,0.6666666666666667,0.8,0.6,0.5402427160644628,50.0,0.018735998,0.018735998,0.2,0.2,0.032,0.6000026096033404,0.04999543321401689,0.59875,0.5356497092899941,0,3,40,0.2,1.5,Panama,1.4675312519624524,0.0224831976,0.017799198099999997,0.5280022964509395,0.5544,0.5269,0.7,0.3416666666666667,0.3416666666666667,0.43191110404958233,0.4705961969062631,1781.4537512563095,11927.090911984866,0.029139758233213797,329.68139187472855,1273944944.0405698,3006.9429330887197,22740.005931483443,2671.7857531048267,17912.226021635142,0.0939861315191342,0.0015930034995404623,0.0001497202364182509,150475.58438062394,0.0014230696234435204,0.4681677655526595,0.49103121282292667,0.47697340854487175,0.46741138800465803,671.4061820620285,14.08389966727199,0.0007494069548066914,54422582.57728241,2534030.046509827,51888552.530772574
Papua New Guinea,2558.12599644713,7321262.0,,,0.020999999046325702,,,0.53,0.109671859527752,0.05338064263593245,0.02093413029193003,0.7101640702361239,PNG,0.2,0.6000000000000001,0.4,0.4,0.0,,10.0,0.045399847,0.045399847,0.2,0.2,,,,0.43,0.5356497092899941,0,3,40,0.2,1.5,Papua New Guinea,,0.0544798164,0.04312985465,,,,0.2,0.15000000000000002,0.15000000000000002,0.1953735462405426,0.1677940107481406,,,,,,,,,,,,,20482.49070502944,,,,,,,,,,,
Paraguay,7833.074001567579,6802295.0,0.0406,0.8011572265625,0.051999998092651385,0.02127697,0.14778729999999998,0.958,0.566324664936956,0.2225409228619448,0.18271037767433415,0.6958376675315219,PRY,0.2,0.0,0.0,0.0,0.4666666666666666,0.3682732130696673,10.0,0.017937306,0.017937306,0.2,0.2,0.0406,0.32149117325417903,0.9596183423110847,0.305,0.5356497092899941,0,3,40,0.2,1.5,Paraguay,1.303528576553104,0.0215247672,0.0170404407,0.32149117325417903,0.63,0.30499999999999994,0.2333333333333333,0.05833333333333333,0.05833333333333333,0.26789270236166474,0.23038560564333133,1999.0621785155045,6018.033360096452,0.04190497082527145,117.76804223024448,801092964.8225808,1590.1140223182185,9393.813996379919,2121.141922960643,6382.6194492058385,0.18500170133287652,0.0015326733412345675,0.0002835471757159394,62718.12477248776,0.0041745287550915555,0.41217115709479146,0.45323121067377925,0.44417505562479065,0.4032886862206763,259.8409806226032,28.572606356140557,0.0036476875298793957,194359297.35334313,17607797.024920065,176751500.32842305
Peru,11396.493020613101,30375603.0,0.0422,0.738851318359375,0.03900000095367431,0.01947264,0.1296312,0.867,0.34922042902940603,0.17809290377262527,0.1438275088967906,0.758889785485297,PER,0.2,0.6000000000000001,0.6,0.8,0.6666666666666667,0.27019867536419195,50.0,0.061390380999999994,0.061390380999999994,0.2,0.2,0.0422,0.3119009685166228,1.0198718939419518,0.29419753086419753,0.5356497092899941,0,3,40,0.2,1.5,Peru,1.2099975359143476,0.0736684572,0.05832086194999999,0.2744728522946281,0.5544,0.2588938271604939,0.7333333333333334,0.33333333333333337,0.33333333333333337,0.4520619358484169,0.4292183392645271,2780.223596124644,7789.42303619697,0.1185658696522296,682.6651202733884,20736364675.371696,2404.660027349364,13644.451268929035,4085.467438042905,11302.903304418665,0.18041963236966743,0.0026976284350779195,0.0004867051305267195,91249.83002746521,0.005940575991258245,0.503859428285242,0.5291045956459668,0.4652313057506771,0.4290792466211692,1290.2271609263657,27.097443530893777,0.0023777001821421733,823101187.0093476,39272626.6070197,783828560.4023278
Philippines,6326.2164238939795,98393574.0,0.0589,0.757798385620117,0.07099999904632573,0.0353108,0.22188520000000003,0.728,0.5667290664336021,0.1881751680446434,0.2282986677130677,0.5806354667831989,PHL,0.2,0.0,0.0,0.0,0.5833333333333334,0.27365718828027585,10.0,0.033293381000000004,0.033293381000000004,0.2,0.2,0.0589,0.12281779911373708,0.05847850179770564,0.12225000000000001,0.5356497092899941,0,3,40,0.2,1.5,Philippines,1.2132958263745617,0.0399520572,0.03162871195,0.12281779911373708,0.13,0.12225000000000003,0.2916666666666667,0.07291666666666667,0.07291666666666667,0.24737072870805477,0.2845685565256565,674.3369485629995,2408.4046292052576,0.029874181462218985,91.19266953561947,8972772678.21052,1863.0707368367769,7442.0028456582795,724.7594040468601,2589.5594102130044,0.24418871554766994,0.00016697317710172947,4.077296564738493e-05,50652.965991658115,0.0006679570291492318,0.66341322916063,0.6782464901224021,0.6760779927705902,0.6678934331904933,134.4535812034384,13.74598297519619,0.0021728600563328685,1352516393.0727065,29579553.902154032,1322936839.1705523
Poland,22835.2204608088,38514479.0,0.0789,0.9853228759765628,0.10399999618530302,0.1469539,0.2018166,0.999,0.22813576216920897,0.593962,0.488281,0.8854321189153955,POL,0.2,1.0,0.5333333333333333,0.8,0.7166666666666667,0.41320263199936846,100.0,0.045617371,0.045617371,0.2,0.2,0.0789,0.13148987128526002,1.3195702985998015,0.11271604938271605,0.5356497092899941,0,3,40,0.2,1.5,Poland,1.3463765512273191,0.05474084519999999,0.043336502449999995,0.10519189702820803,0.24400000000000005,0.09017283950617286,0.7583333333333333,0.32291666666666663,0.32291666666666663,0.7250784375,0.6535235937499999,1540.5026549867835,2150.461847407309,0.012629364478925709,257.15990789250026,9904379872.167635,9008.49447178907,26291.901958063732,2223.8794222213724,3057.4797876815987,0.07774833376444824,3.5708854941120365e-05,2.776303972308493e-06,182837.82404987607,2.393936662471927e-05,0.658405444000213,0.6596534726985638,0.616407205816855,0.47143586314461744,389.8409066816395,3.905798626604568,0.00017104273783158513,150429799.18259048,284605.045280826,150145194.13730967
Portugal,25932.933700526002,10457295.0,,,0.165,0.14116910000000002,0.3317234000000001,0.999,0.266285432111455,0.56606269,0.45483133,0.8663572839442726,PRT,0.2,0.6000000000000001,0.7333333333333333,0.8,0.48333333333333334,0.19024226740462855,100.0,0.017006861,0.017006861,0.2,0.2,,,,0.11000000000000001,0.5356497092899941,0,3,40,0.2,1.5,Portugal,1.133745266801919,0.0204082332,0.01615651795,,,,0.6416666666666667,0.34375,0.34375,0.7152286403125,0.6422330603124999,,,,,,,,,,,,,207640.70034583478,,,,,,,,,,,
Puerto Rico,33637.5807616376,3615086.0,,,0.141999998092651,,,0.998,,,,,PRI,0.2,0.0,0.0,0.0,0.0,,100.0,0.0,0.0,0.2,0.2,,,,0.13,0.5356497092899941,0,3,40,0.2,1.5,Puerto Rico,,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,269330.5318998421,,,,,,,,,,,
Qatar,127562.19898871801,2168673.0,,0.977395782470703,0.005,0.181152,0.32098259999999995,1.0,0.0844671711099534,,,0.9577664144450232,QAT,0.2,0.0,0.0,0.0,0.0,0.3676990449475737,100.0,0.0,0.0,0.2,0.2,,,,0.13,0.5356497092899941,0,3,40,0.2,1.5,Qatar,1.3029810079056505,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,,,,0.023279267694757928,,,1021369.3769299577,,,,,,,,,,,
Romania,18184.1097333037,19981358.0,0.0891,0.940499420166016,0.07300000190734861,0.054767480000000014,0.1082912,0.985,0.19685002720841502,0.563182,0.40970500000000004,0.8940749863957924,ROU,0.2,0.8,0.6666666666666667,0.8,0.55,0.2677480378213938,50.0,0.053309603,0.053309603,0.2,0.2,0.0891,0.4519937774806511,0.3938244980086456,0.43,0.5356497092899941,0,3,40,0.2,1.5,Romania,1.207660429005981,0.0639715236,0.05064412285,0.3796747730837469,0.5292,0.3612000000000001,0.675,0.3354166666666667,0.3354166666666667,0.7096980374999999,0.60769978125,5144.343185092863,11817.163684975423,0.0817179759251303,1336.5095181696026,26705275152.954334,8101.020886186798,20704.881945082925,7387.860197005497,17067.377495044813,0.07947519844851342,0.0007410790014867743,5.889740070918756e-05,145597.151629324,0.0005691127990452611,0.7403747419659955,0.7455309727337366,0.7212149769832995,0.6322679963062114,1792.6948269752593,36.103595717504554,0.0019854475279249884,721398871.1187253,4989328.667911051,716409542.4508142
Russian Federation,23564.2077363646,143499861.0,0.0646,0.96597038269043,0.055999999046325716,0.06942263,0.13612979999999997,0.997,0.4801094733727679,,,0.7584452633136161,RUS,0.2,0.0,0.0,0.0,0.0,0.3491630039272151,100.0,0.049990873,0.049990873,0.2,0.2,0.0646,0.2696824483775811,1.3360808380007736,0.23825,0.5356497092899941,0,3,40,0.2,1.5,Russian Federation,1.2853036856717877,0.0599890476,0.04749132934999999,0.2696824483775811,0.63,0.23824999999999993,0.0,0.0,0.0,,,,,,879.047985742849,126143263766.42882,7611.2390988457655,27552.449895744303,,,0.11052811768075987,,,188674.70429596014,,,,,0.436052045721744,,,,,,
