country,H,T_rebuild_K,T_rebuild_L,alpha,axfin_p,axfin_r,axhealth,fa,finance_pre,pe,pi,plgp,prepare_scaleup,protection,pv,rating,share1,shew,social_p,social_r,unemp,v,v_s
Syrian Arab Republic,0.030635750843444054,-0.03368160634437123,-0.0006482193347645548,-0.1301019497084721,0.016773911763967586,0.013988362977945812,0.06285722312543429,-0.018946459733992782,0.028662045406080416,-0.2107917913409807,0.031013396992018993,0.06285722312543429,0.05732588921930626,-5.551115123125783e-14,-0.13508663032746338,0.028662045406080416,2.182653844185367,0.010335000822980778,0.1379871331753102,0.04795898033693735,-0.06283149501390417,0.26423666691732794,-0.4009686805456214
Tanzania,0.06472336283958047,-0.04171921983220361,-0.0011940326642423393,-0.14946489037670485,0.0324589556826016,0.027398836998426823,0.06815830868522887,-0.008056882444762437,0.03379564881106356,-0.22621819191148695,0.035812659523737356,0.06815830868522887,0.06759614989554352,0.0,-0.09860329707567228,0.03379564881106356,1.8484324059522828,0.011932340377163175,0.15517859269847945,0.06048275472253506,-0.06812456641114295,0.18147710766658331,-0.3674541121106434
Thailand,0.003661406313359983,-0.031724259976384506,-5.3622015772081255e-05,-0.12615877754323934,0.0035430897203370115,0.0002234206145645956,0.018750081965168697,-0.022794065306308564,0.034214198438298205,-0.2260954581089769,0.01232502491360643,0.018750081965168697,0.06843378474591377,-5.551115123125783e-14,-0.08905633872147156,0.034214198438298205,3.6354365343807538,0.004108207919961693,0.2397872313548155,0.0042586087201090805,-0.018747874075297766,1.1599849729855283,-1.421042280397633
Turkey,0.027748570921692917,-0.044482982273774674,-0.00030163461989252127,-0.15941656315360264,0.009487440420341553,0.004566683999174259,0.04539046959073367,-0.015549961503991128,0.02441300638145183,-0.21568208692474,0.013745813466081724,0.04539046959073367,0.048827997874756335,-5.551115123125783e-14,-0.0830135354101258,0.02441300638145183,2.964201641798392,0.004580854557900693,0.1538741668556387,0.01844016647972735,-0.04537553163302954,0.6491695867669178,-0.7663124567122148
Uganda,0.05603887506885896,-0.029173703607554557,-0.0012122242537271344,-0.10063990606265505,0.04257307706120872,0.020130184002126184,0.045765041373796445,-0.0063392293589426,0.023860384988028116,-0.12072674826965613,0.0,0.045765041373796445,0.04772638134220575,2.7755575615628914e-14,-0.06710732539080833,0.023860384988028116,3.105251753211302,0.008645923869482486,0.2842923784752427,0.040697011924495374,-0.04573927476034245,0.06377044204189386,-0.2644453750715037
Ukraine,0.02739978899540807,-0.03640207015320751,-0.000434956216432969,-0.14391307022160182,0.007201772410092566,0.013612564300657937,0.06441531232564968,-0.03323270450161786,0.018649970098316704,-0.15276305817651936,0.0,0.06441531232564968,0.03729973266586306,-1.1102230246251565e-13,-0.07238269467652048,0.018649970098316704,1.7402197167484812,0.008553544698863824,0.18913640917461727,0.07482076077525157,-0.06439230387206285,0.44649082246212,-0.5975000002047537
United Kingdom,0.000985977786749359,-0.04226318679023677,-1.63337948722031e-06,-0.15938704658735592,1.5621482885030957e-05,0.00012786342534765183,0.0005984289894178652,-0.010302272950513114,0.0005905236894476751,-0.23753190534264723,0.0018737911450239508,0.0005984289894178652,0.001180862908511937,0.0,-0.037099105634652574,0.0005905236894476751,2.1510462039513456,0.00037476981279427335,0.0032808654880644994,0.0028955487852977413,-0.0005984268937608839,3.8060296986262565,-3.79619128957448
United States,0.003969153742400255,-0.0408259116767562,-1.0314328058314004e-05,-0.15248967217346143,0.00036963162364234137,0.0005794781794965509,0.00336497372094291,-0.009345098091084747,0.011998032498128364,-0.24422297186410535,0.0033751546137383848,0.00336497372094291,0.023996443230756004,0.0,-0.04346623555590012,0.011998032498128364,3.6510299228410537,0.0008437943321282226,0.14396966066942962,0.0041039356959982065,-0.0033649016377146346,2.4697589759618555,-2.633126235000338
Uruguay,0.012879578242974699,-0.03410463987790768,-0.00021095299168605308,-0.12960688949831267,0.007000674236312676,0.002867285724073021,0.04617193936895525,-0.01969598658935201,0.025760223720971975,-0.24804069652656358,0.014211765882343741,0.04617193936895525,0.051522799615510984,0.0,-0.1031381526536701,0.025760223720971975,3.4485322133410157,0.004736492097034972,0.16763817521614488,0.016381828911948837,-0.046156956639231694,0.5712808724320229,-0.679225739401379
Vietnam,0.022880511289402605,-0.03955722189885602,-5.8047597673027695e-05,-0.15292990197801615,0.0011647841309248008,0.0016705055340682229,0.007319492870805355,-0.009310198296641481,0.003308292714776506,-0.21996395052858997,0.010232710889346297,0.007319492870805355,0.0066155377678178695,-5.551115123125783e-14,-0.11927147849644104,0.003308292714776506,1.7647658371261477,0.002558563336196862,0.014223495610199421,0.010966958900293644,-0.007319193689292458,2.4779593021014845,-2.5772620983466887
"Yemen, Rep.",0.17866774186620082,-0.031069800388305868,-0.0007152108065233698,-0.1267825962151803,0.010313563728325814,0.022311087494952808,0.025376523883013924,-0.0056959240275489265,0.01425788694181529,-0.20072901743267701,0.0125297488878795,0.025376523883013924,0.028512299544369846,-1.1102230246251565e-13,-0.17526340666562668,0.01425788694181529,1.499121299154249,0.0125297488878795,0.03639244683123488,0.0771493337350937,-0.0253729704429162,0.42873744471960684,-0.9023090353124097
Zambia,0.00550625987502662,-0.02274942531343971,-0.0009416473526202562,-0.08117443550537118,0.038526140095612726,0.006066200623933149,0.04312952240848045,-0.00885347093906863,0.02660540722587701,-0.15822933368322967,0.022963591853664145,0.04312952240848045,0.05321892089721336,0.0,-0.09095199238470797,0.02660540722587701,4.937635242850264,0.005734587924133283,0.14447496652469916,0.014676356243054078,-0.043105407410731766,0.18893845141723653,-0.2825661669385304
Albania $(\eta=1)$,0.029157210006847123,-0.029027631575195834,-0.0005499822199883653,-0.12521603762682965,0.013326151085679694,0.017394994442254674,0.06473921648086911,-0.01602761738156433,0.024620143954046103,-0.14977421723277873,0.0,0.06473921648086911,0.04924067206518723,0.0,-0.06852934403689392,0.024620143954046103,0.6230900141542262,0.010399595199828138,0.17233901757746084,0.075432422012911,-0.06471815632813627,0.28666874189758884,-0.47723952919476176
Albania $(\eta=2)$,0.021935642250003884,-0.02348682812441938,-0.0005285468555049633,-0.10131757552561682,0.010025577334760172,0.01308666194332897,0.04870473942980569,-0.0261261071620722,0.03268861640853826,-0.2963857004308901,0.0,0.04870473942980569,0.06537912633403087,5.551115123125783e-14,-0.13897630810394412,0.03268861640853826,3.484088042351008,0.015027000280776193,0.26418648303494496,0.06843290874530839,-0.048689141950164494,0.08534117970987465,-0.3334757173344416
Argentina $(\eta=1)$,0.015947464620968965,-0.038274710532582024,-0.0003571735970875345,-0.14799213894461927,0.013040583367651681,0.005605636991090623,0.08353638363356453,-0.012519021614809667,0.023129568151925017,-0.18938241452559623,0.024082010990189584,0.08353638363356453,0.04626043099026367,0.0,-0.08565878190180953,0.023129568151925017,1.2796953616728834,0.0060179795981496476,0.15132243707927095,0.026101267745270995,-0.0834965742055882,0.5431568138677401,-0.6597982304256123
Argentina $(\eta=2)$,0.004927613823146881,-0.019624595624712082,-0.00014098134226703252,-0.07588034688957301,0.004029427731838675,0.0017321070631959312,0.02581009954158442,-0.014538992866908185,0.021765594292705304,-0.2399566330062164,0.021369691995759554,0.02581009954158442,0.04353390075056973,0.0,-0.10613839006989867,0.021765594292705304,5.833916298638441,0.005342060605928456,0.158825365322246,0.009293150445927045,-0.025802352342757517,0.18920240810130218,-0.27489699850064
Armenia $(\eta=1)$,0.04563200115392796,-0.05444395864756535,-0.00010570079156391188,-0.19851765279943479,0.0007853473990016013,0.004675072929061219,0.011210183001264529,-0.005222880243793693,0.003652438553658488,-0.10496234295176432,0.00548606681255448,0.011210183001264529,0.0073035334147708575,5.551115123125783e-14,-0.029055311356107616,0.003652438553658488,0.2096163346149149,0.002743229753132681,0.012809346882969308,0.022658455775370623,-0.01120950585503655,2.4774558755429887,-2.599404816426343
Armenia $(\eta=2)$,0.040690203555848736,-0.04524153540991227,-0.00012039954361275917,-0.16495796814464114,0.0007002904353070605,0.004168742968269079,0.009996086565045026,-0.0096658918724013,0.004011257583813599,-0.22979041847825954,0.005555847317317841,0.009996086565045026,0.00802699103302773,5.551115123125783e-14,-0.08425013145063609,0.004011257583813599,2.864668568594353,0.0027804418077370663,0.018667305789588085,0.021890989055195487,-0.009995437162013676,2.23079711622437,-2.3494824682919746
Australia $(\eta=1)$,0.0062826665636062096,-0.04509458950163747,-3.519631497361786e-05,-0.17377357259207304,0.0010163791558936985,0.004167192833637312,0.011550545779004384,-0.025735068359511448,0.00815172044754675,-0.11971195659793432,0.012643329022898886,0.011550545779004384,0.01630216839865195,-5.551115123125783e-14,-0.017715262963402534,0.00815172044754675,0.6032660283850633,0.0025284802216973823,0.055071328600164726,0.016294854789100643,-0.011549880537808921,0.9430684008374657,-1.003269717847477
Australia $(\eta=2)$,0.0035452590028406394,-0.02696259833923076,-2.5370703121696536e-05,-0.10390711131011421,0.0005735350812885454,0.00235151453450988,0.006517877331607691,-0.035134131233766075,0.008788175098084494,-0.21679546274250283,0.011914251933003994,0.006517877331607691,0.01757681981037762,5.551115123125783e-14,-0.04821816152103531,0.008788175098084494,3.621782555859737,0.002391637534265856,0.07141234701335542,0.01175124990568377,-0.006517520390075804,0.6030440602445009,-0.6484080012877647
Austria $(\eta=1)$,0.0070179797917457876,-0.03901175487652786,-5.199687080903459e-05,-0.1565670033206179,0.004279697047027131,0.0005832508998548924,0.020336761090422595,-0.011657776034734724,0.028729348138412103,-0.09695810794668747,0.0,0.020336761090422595,0.057461859410856686,-5.551115123125783e-14,-0.04948775034824271,0.028729348138412103,2.344448723429149,0.002485282068420691,0.4093052464322344,0.007739584655885867,-0.020334750884698494,1.8934051162575183,-2.548528185242427
Austria $(\eta=2)$,0.005239255880806759,-0.03422668293007192,-4.9586843464677344e-05,-0.13739288781589032,0.003195000306877027,0.00043542544952979156,0.015182295155902192,-0.02284109519135047,0.04088267402557744,-0.27814797032882366,0.0,0.015182295155902192,0.08174622319473412,0.0,-0.10389413745554021,0.04088267402557744,7.176857456309582,0.004952698566207392,0.5868853089270876,0.00749175726710849,-0.015180992213148503,1.2864482969078272,-1.8674417957800782
Azerbaijan $(\eta=1)$,0.03942123689654187,-0.06894213977715058,-9.444164583705117e-05,-0.2368730591707502,2.8289661613278838e-05,0.004918856949309713,0.011185540413127804,-0.003817229749625284,0.002280055055980945,-0.09302218929441164,0.0,0.011185540413127804,0.00455929209014494,5.551115123125783e-14,0.011732753781912297,0.002280055055980945,0.1735897027427269,0.002053582970951151,0.007934437072032452,0.025835104933202846,-0.011184753669291059,2.5877479696093664,-2.6826857268680837
Azerbaijan $(\eta=2)$,0.0324216888051565,-0.05417961802445248,-9.921935539836113e-05,-0.1861328393155115,2.3266474191707687e-05,0.004045454608747612,0.009199421529965113,-0.006909530537779762,0.00206920353806872,-0.1996615210219932,0.0,0.009199421529965113,0.004137813178789473,2.7755575615628914e-14,-0.01286069371603249,0.00206920353806872,2.6268590429769088,0.0018092963881555235,0.012242399941103654,0.022314776359833033,-0.00919874363516926,2.416162634996527,-2.492907184069526
Bangladesh $(\eta=1)$,0.08989868428643799,-0.039828514132089765,-0.0010515818695822077,-0.15159775274053988,0.03188867723968869,0.032400125406339964,0.053201062931829135,-0.01282382467626686,0.03250762282924757,-0.12961328152327756,0.05663371681191576,0.053201062931829135,0.06501663581526262,-5.551115123125783e-14,-0.07563705472929394,0.03250762282924757,0.6758626089276576,0.014149961557075041,0.11914889350250757,0.06912523090041311,-0.053185194581473194,0.3968607252834988,-0.593479254079099
Bangladesh $(\eta=2)$,0.06969400274009496,-0.03159946431441352,-0.0010413922311713897,-0.12027612457138348,0.02472168932438068,0.025118189612705066,0.04124412628636609,-0.020352405672996454,0.03546036360951854,-0.24120974320102073,0.05876653733927206,0.04124412628636609,0.07092477395298502,-5.551115123125783e-14,-0.12655522905202776,0.03546036360951854,3.095184520884642,0.014684544741516703,0.148685400657822,0.056741986299513325,-0.041231748973191706,0.2259600033715503,-0.4166486211502063
Belarus $(\eta=1)$,0.029565322779423475,-0.0587163064693641,-0.00015681218407115338,-0.21237959519782024,0.006105225835884021,0.0023654558318209062,0.03474962362048917,-0.010742509046035575,0.02327761947629181,-0.06304809471641137,0.013542745083416907,0.03474962362048917,0.04655645215057014,0.0,-0.033823860829840235,0.02327761947629181,1.6119862555351583,0.003385076972894918,0.23319634160418046,0.013254596403333707,-0.03474331013059162,1.322520048240794,-1.67243035248682
Belarus $(\eta=2)$,0.021575459162481714,-0.04361307213146537,-0.00014617994847920812,-0.15773784124745172,0.004455324874141908,0.0017262056060673991,0.02535872874759315,-0.01769754996405748,0.027300237379901393,-0.1810349520857124,0.014811216804633265,0.02535872874759315,0.054617486103358814,-5.551115123125783e-14,-0.06651760977721688,0.027300237379901393,4.185466609914534,0.003699333402717997,0.27986722470152436,0.0109729580426432,-0.025354159810697663,0.8850269709398395,-1.1479453314700572
Belgium $(\eta=1)$,0.01633455501048875,-0.03786589266507878,-5.0075880442257414e-05,-0.15502928912936031,0.0026701934023876106,0.0018163475809518381,0.008035634880665388,-0.01277345992567458,0.014756333564125423,-0.08813141089863974,0.0,0.008035634880665388,0.029512963127920067,-5.551115123125783e-14,-0.02669984772168954,0.014756333564125423,1.6026464153912623,0.0020651276836924914,0.2775857913013824,0.013738225268400406,-0.00803533665966194,2.634034889138104,-3.137171032898456
Belgium $(\eta=2)$,0.012634115975906912,-0.030823680693237154,-4.94763338632076e-05,-0.12622175626930687,0.0020652890160288706,0.001404873148924679,0.006215242670082333,-0.023920149046618988,0.020926871183934992,-0.26151709051380756,0.0,0.006215242670082333,0.041849996922249666,5.551115123125783e-14,-0.0766862020204484,0.020926871183934992,5.566167484332973,0.0029267977639246823,0.40488650897224643,0.01299587870329244,-0.006215021524647035,2.0663238582463994,-2.512955828971819
Benin $(\eta=1)$,-0.047932893384561304,-0.03136237791845353,-0.0016795719013917854,-0.11639352058595565,0.04440734777222399,0.04715813834649252,0.11043065895227633,-0.0036454753054582234,0.020078543680968064,-0.1198687459150749,0.0,0.11043065895227633,0.04015934534906673,0.0,-0.16139502429302066,0.020078543680968064,1.0718343280774478,0.009325987397557078,0.07893036874190296,0.0923249785038105,-0.11033852262448685,-0.0329214931321653,-0.04466382837281513
Benin $(\eta=2)$,-0.019721661527388745,-0.019645839450188607,-0.0008827095556440678,-0.07290947373334022,0.01826939603466471,0.01940103058534204,0.04542867417450802,-0.004907314231777926,0.013449005176607853,-0.13834254738576135,0.0,0.04542867417450802,0.026898743543252168,-2.7755575615628914e-14,-0.19409399881756273,0.013449005176607853,3.4328115209464327,0.0081178257075043,0.07142931454592882,0.042704675382920776,-0.04540089289661875,-0.0460941856741115,-0.021363992467771098
Bolivia $(\eta=1)$,0.009177063762799698,-0.052838463210802544,-0.0004755638996489786,-0.1887633746633366,0.022311355269033495,0.0051370700726027785,0.10232120321906901,-0.007673901835647534,0.020692681787615186,-0.20595495724134993,0.011886182887665964,0.10232120321906901,0.041387109608770345,1.1102230246251565e-13,-0.056321918685264816,0.020692681787615186,1.8865938478696553,0.003960170547545605,0.17147452189675283,0.018969716720385055,-0.10225721995466008,0.839865533758144,-0.9541587263300344
Bolivia $(\eta=2)$,0.0022045982344398585,-0.023520661512982377,-0.0001459386504421012,-0.08402396143977753,0.005359743171534648,0.0012340806920807523,0.024577454300594992,-0.007330500004204543,0.018353531572173898,-0.2534813152636206,0.0074383805850619655,0.024577454300594992,0.03671097196192297,2.7755575615628914e-14,-0.06472677528363002,0.018353531572173898,6.691450294871448,0.0024788964321509344,0.16618210439484082,0.005009293457536312,-0.024568850364115047,0.2841458686558551,-0.3439444367081268
Bosnia and Herzegovina $(\eta=1)$,0.029250284542203797,-0.03936123115028112,-0.0011656567577844612,-0.1465861782865563,0.029165086055882306,0.03408746764527182,0.09897620879323332,-0.007571674772888226,0.024650885805777012,-0.138223438007401,0.0,0.09897620879323332,0.04930394140212346,5.551115123125783e-14,-0.08392253675781891,0.024650885805777012,0.8401005892633151,0.010554952510732907,0.15036307143528882,0.08356603330067491,-0.09891491151919896,0.09269280861506912,-0.24634220586311484
Bosnia and Herzegovina $(\eta=2)$,0.017084833066366434,-0.027797761269487964,-0.0008697336686958046,-0.10352155237816629,0.017035069954235427,0.0199101510816313,0.05780954189335552,-0.012391037935211013,0.023713166269617725,-0.21385261189685312,0.0,0.05780954189335552,0.04742936756380045,2.7755575615628914e-14,-0.13124673233447237,0.023713166269617725,3.519053401551425,0.010042557650941086,0.17522689515891976,0.05312276302821273,-0.05777824461589143,0.021797538095447155,-0.16339263334744225
Botswana $(\eta=1)$,0.006481505111455288,-0.041575724836762085,-0.0005403380340385233,-0.15925492153323617,0.019317482496172822,0.012766942765529699,0.08953148010448775,-0.0251781935518558,0.014948023292771229,-0.18190766403547443,0.031083701417855547,0.08953148010448775,0.029894985465961366,5.551115123125783e-14,-0.08546413996707303,0.014948023292771229,1.7519919838079878,0.006211130635924711,0.04648721636651976,0.03785033007908112,-0.08948819882415027,0.5161375877498764,-0.5636576116388459
Botswana $(\eta=2)$,0.001598553081044729,-0.018944711740020992,-0.00017023565057616707,-0.07256828376595026,0.004764255822853336,0.003148725853829859,0.022079231188076864,-0.027330732779440314,0.008481744032090566,-0.25333545066155705,0.016671501638060304,0.022079231188076864,0.01696232628736749,0.0,-0.11331906148406845,0.008481744032090566,8.540423857867573,0.0033337398509802885,0.03983688619949022,0.010672736645511716,-0.022073269642070015,0.2481159288426904,-0.27341405087388804
Brazil $(\eta=1)$,0.011700172105777451,-0.039558932606265085,-0.0005976809510088721,-0.15348200601478235,0.018327884745872325,0.0153724112624265,0.07411071784796386,-0.03472768136775217,0.015390708818174836,-0.17647506473378316,0.006217855723855692,0.07411071784796386,0.030780295506127597,-5.551115123125783e-14,-0.09236673434659393,0.015390708818174836,1.0672380021065075,0.006217855723855692,0.047133135076038446,0.05251081312995787,-0.07408132677932944,0.5571545717226734,-0.6124784740642597
Brazil $(\eta=2)$,0.003506831171978808,-0.019573777968601158,-0.00022883772768378385,-0.07594384455761327,0.005493284574775714,0.004607475353857193,0.022211441250918895,-0.03765444708456189,0.00980514467496807,-0.2584860881063855,0.004091885004414708,0.022211441250918895,0.019608289270556245,0.0,-0.1287890425391014,0.00980514467496807,7.267956583137974,0.004091885004414708,0.04610643782917978,0.017770576776710012,-0.022205896940991066,0.25281344138608497,-0.28871780456987683
Bulgaria $(\eta=1)$,0.03506076585813034,-0.05035078936793669,-0.00015179518242369738,-0.1875974497151378,0.002831929639290909,0.005341021405924629,0.021529512889528757,-0.021469992982248165,0.009669511205068204,-0.11859536051461728,0.014121680413259341,0.021529512889528757,0.01933768688883175,0.0,-0.024178469799573943,0.009669511205068204,0.8055759424077102,0.003530006956131704,0.10140706304495595,0.028892118463352823,-0.021527108765351244,1.1646849527787717,-1.2648277000559816
Bulgaria $(\eta=2)$,0.021409608230771315,-0.034395500888906305,-0.0001184076479643359,-0.12814804780769684,0.00172931224634576,0.0032614820567600233,0.013146890703308323,-0.03306674965408707,0.011005264048347119,-0.2556355016234413,0.011676737392884995,0.013146890703308323,0.02201064226531324,0.0,-0.0554876556043693,0.011005264048347119,4.785822696471708,0.002917467601060153,0.13929862206807364,0.019423084076930497,-0.013145569680350633,0.8108673498177232,-0.8856361513790989
Burkina Faso $(\eta=1)$,0.06866866110621928,-0.05753499211347268,-0.0006461519148626138,-0.20665189828622532,0.005315149436024846,0.031248791500126938,0.04877989990775822,-0.025777715817132396,0.014531221929015015,-0.11738546485634549,0.025487553046654732,0.04877989990775822,0.02906013741504898,-5.551115123125783e-14,-0.02779136630270962,0.014531221929015015,-0.18497398868605464,0.008492911043322948,0.025040448109414637,0.09613847017686528,-0.04876707993406448,0.5957094443126421,-0.6594968424584735
Burkina Faso $(\eta=2)$,0.06508667379118149,-0.04914332160893542,-0.0007823282585084357,-0.17650549449299557,0.005037796768303515,0.029618414182419617,0.04623509844392526,-0.041094688895959575,0.01554574147988319,-0.3212982488801641,0.026899481602282727,0.04623509844392526,0.03109152851932251,0.0,-0.07436687617384807,0.01554574147988319,2.615346082783021,0.008963632720793147,0.03542410821155695,0.0964065346705234,-0.04622158157419065,0.5108946228958855,-0.5779257921104675
Cambodia $(\eta=1)$,0.06507319928689137,-0.04262239381580546,-0.0015959634922513288,-0.1506193979417536,0.04632267224152775,0.03577136396276659,0.10334293406399908,-0.0009366172604163836,0.031933043168175246,-0.17364223337695828,0.0,0.10334293406399908,0.06387160748833054,0.0,-0.05564749037406669,0.031933043168175246,0.6895914254841928,0.011908593022913472,0.17039231199528215,0.08208135427772989,-0.10326500129553828,-0.1481438160652604,-0.10641026863061898
Cambodia $(\eta=2)$,0.04563503925261725,-0.032777420287677383,-0.0014297277695918265,-0.11582910664970081,0.03248562027804991,0.025086136696411687,0.07247269730747963,-0.0012796673655446344,0.0320182454567608,-0.25217452699677345,0.0,0.07247269730747963,0.06404456703248962,-2.7755575615628914e-14,-0.08208868955028592,0.0320182454567608,2.493530487956502,0.011348172645447852,0.19354870803606206,0.059569336904180537,-0.07242041353802686,-0.17635927810169538,-0.06183493702399678
Cameroon $(\eta=1)$,0.015111597424816159,-0.030375417632733104,-0.0013304119056423147,-0.10859395014248263,0.06644812689737822,0.00884876823645242,0.08175046546082809,-0.0013044797531613916,0.03429166360177649,-0.14081662961712427,0.0,0.08175046546082809,0.06859346786017295,0.0,-0.06671831649904258,0.03429166360177649,2.288279881338645,0.007859127162723745,0.2852602844790608,0.022483994453592615,-0.08168774002581536,-0.11452219366667182,-0.15185274488682676
Cameroon $(\eta=2)$,0.004365920416790625,-0.015948135037677225,-0.0004910144704856068,-0.057014690308013205,0.019195869678759192,0.002556543505380371,0.02361583169888104,-0.0016971264176768308,0.020079400156178262,-0.10868843889777491,0.0,0.02361583169888104,0.040165728011992696,0.0,-0.050672600390461175,0.020079400156178262,3.358218508797903,0.004153542735904625,0.1744137270207613,0.006746442882815673,-0.023604700230078768,-0.06991204834264075,-0.06847576780942555
Canada $(\eta=1)$,0.00413292279660693,-0.053602829597487744,-8.374061000182564e-06,-0.19836831308867042,0.0002775289517087387,0.0007052400555207505,0.00288671877135549,-0.00690495734101404,0.009052409790266669,-0.09968018271649948,0.0027869023387916414,0.00288671877135549,0.01810470828417232,5.551115123125783e-14,-0.012007786618584149,0.009052409790266669,1.027038077218878,0.0006968149379726896,0.10467840281541685,0.004209025071144623,-0.0028866764483770346,3.009442505900961,-3.282479329490662
Canada $(\eta=2)$,0.0032541752570947047,-0.04511976922239036,-8.422666453178351e-06,-0.16694311969223108,0.0002185205105753596,0.0005552912791806364,0.002272941237557724,-0.01358516713223512,0.015006760219649085,-0.28853286335367434,0.003700836622211323,0.002272941237557724,0.029958793213435975,-1.1102230246251565e-13,-0.05534276511592884,0.015006760219649085,5.57340082914537,0.0009521497205677854,0.1797702611577301,0.004191271335107771,-0.0022729099946050546,2.709762861578646,-2.961806626540331
Colombia $(\eta=1)$,-0.013582390229888164,-0.024693763519212375,-0.0006992649093373604,-0.09469269682346737,0.03517493272522931,0.0017875937785016838,0.10758803037985709,-0.01157367711060453,0.03524487386072361,-0.15427072989687707,0.017766889411047204,0.10758803037985709,0.07049987182516926,5.551115123125783e-14,-0.09628970118238933,0.03524487386072361,4.4270637148109415,0.004436908218691249,0.19920775409437708,0.006873368251308909,-0.10748747604322206,0.38669971806851167,-0.5266062349596756
Colombia $(\eta=2)$,-0.001174727166729228,-0.006916612720848925,-7.725317973522605e-05,-0.026522534807997544,0.0030418166330342666,0.00015460032260633527,0.009301929686234,-0.008355537229574883,0.012303228789645182,-0.06740493301932854,0.006732393412180182,0.009301929686234,0.024611106059981014,-6.938893903907228e-15,-0.039822584158064056,0.012303228789645182,4.065526194737504,0.0016825887633881154,0.07136042934163811,0.000662157217001802,-0.009299000805061686,0.07107738109755901,-0.11221366695424867
"Congo, Dem. Rep. $(\eta=1)$",-0.018709126722638025,-0.03230464647635545,-0.0014390199670200055,-0.12893991824236561,0.02431214861459141,0.05040294782526766,0.11569172314013221,-0.004686354809935178,0.025905416927818337,-0.16068285511833258,0.0,0.11569172314013221,0.05181206307069974,1.1102230246251565e-13,-0.10931190170970773,0.025905416927818337,0.33332149605425077,0.013498453283411482,0.07281022641630885,0.13289087612622374,-0.11561570777574026,-0.06792448174308685,-0.06489541815341004
"Congo, Dem. Rep. $(\eta=2)$",-0.0102781323092771,-0.023027170845874023,-0.001009843469235161,-0.0919097643951039,0.013355984266494314,0.027688763586053433,0.06355322264137153,-0.005461543214513309,0.026513096158448102,-0.289535692141657,0.0,0.06355322264137153,0.05302798016879051,0.0,-0.21189698872001173,0.026513096158448102,4.121877216373915,0.015409582160091917,0.12441862150092131,0.08519865666811732,-0.06351785802327647,-0.11716030169903191,-0.033987412656477645
"Congo, Rep. $(\eta=1)$",0.006094841087656011,-0.0343590290904916,-0.0009474973641232509,-0.1249658918909824,0.04461689429219318,0.005035408335990477,0.09536678916621799,-0.002131733520843726,0.03327606076719558,-0.18336117408759844,0.0,0.09536678916621799,0.06656015139422378,0.0,-0.06674981061921548,0.03327606076719558,2.22746866276699,0.006162173143281491,0.2899959512366046,0.017285682058304497,-0.0952937115293595,0.1372405110121877,-0.4071066545160429
"Congo, Rep. $(\eta=2)$",0.0015604834131266454,-0.016621021628790422,-0.000309891645552951,-0.06045222971848285,0.011422671142208296,0.0012892354734478362,0.024413387399321862,-0.0022089066241959276,0.020937841818072234,-0.14727826728505589,0.0,0.024413387399321862,0.041882328128503565,1.3877787807814457e-14,-0.051958434612600635,0.020937841818072234,3.9338204106534325,0.003874092048189448,0.18885579723409984,0.004715828029494551,-0.024402586213195798,-0.02243241779241456,-0.12265410995776493
Costa Rica $(\eta=1)$,0.035705258375262616,-0.05683658874955366,-0.0003323208513372755,-0.19969130858515927,0.017368981351018054,0.0013702630395906468,0.05306861240900185,-0.00541146003796289,0.031708567838739654,-0.1473531628551905,0.022637701924010933,0.05306861240900185,0.06342131335818069,0.0,-0.039645163118218196,0.031708567838739654,2.712201733379882,0.0045243063357958135,0.2698640360496163,0.005518733670328846,-0.05305068840472105,1.4841716682119088,-1.8333195619981146
Costa Rica $(\eta=2)$,0.008939032337229591,-0.025429069470922494,-0.00010628385688216113,-0.08932867587918558,0.004348540742132867,0.0003430699027084927,0.013285740669027879,-0.005967481854773915,0.024769078039776904,-0.18348341413179647,0.009278838730641947,0.013285740669027879,0.04955055115213325,0.0,-0.039885349060880815,0.024769078039776904,5.976288598661839,0.001852367199906002,0.21518368091252849,0.0015148863436176274,-0.013283176777678651,0.5482934631903524,-0.6831673278391015
Croatia $(\eta=1)$,0.02181864844519321,-0.0390234167372272,-0.00011190911136660375,-0.15694214983053012,0.002346234216576981,0.004194279491165354,0.023348402397427304,-0.027996732775037447,0.012758416877811651,-0.10725201426403652,0.01629029674310445,0.023348402397427304,0.025515719757007727,1.1102230246251565e-13,-0.027775333669877167,0.012758416877811651,0.884404119105342,0.004072135927513099,0.10614116293028442,0.024186700382733406,-0.023345784160022642,1.1199845355552296,-1.2477952966570838
Croatia $(\eta=2)$,0.01588716495198872,-0.02925793947555766,-0.00010409138667677453,-0.11766862583761917,0.0017084027011393665,0.003054050551398735,0.017001048408293862,-0.04671412436174638,0.016454548372013544,-0.24891842262275699,0.01968795589835093,0.017001048408293862,0.03290772858655089,0.0,-0.07069218605493255,0.016454548372013544,4.23116644506083,0.004920817754716644,0.1533756451637669,0.021035808399016975,-0.016999172488763037,0.82635843939316,-0.9430274878076683
