country,H,T_rebuild_K,T_rebuild_L,alpha,axfin_p,axfin_r,axhealth,fa,finance_pre,pe,pi,plgp,prepare_scaleup,protection,pv,rating,resilience,share1,shew,social_p,social_r,unemp,v,v_s,v_shew
Bolivia $(\eta=1)$,-8.02124562756211e-05,0.0004619240765416262,4.1568060681930474e-06,0.0016508921938346126,-0.00019500537312699961,-4.490130058130287e-05,-0.0008940875367308837,0.12306085038014469,-0.00018085876245764465,0.0009666709685010599,-0.004002020277989269,-0.0008940875367308837,-0.0003617099000046038,-0.0008530982429149833,0.000492382363975058,-0.00018085876245764465,-0.008740185021286116,-0.009085844442394304,-0.0013340225642330047,-0.0014980358743984547,-0.000165800527856131,0.0008940875367295827,0.015117257873501887,0.00836449537722694,0.017178702128979303
Bolivia $(\eta=2)$,-0.00010461892856802185,0.0011163745991795912,6.9256160537337075e-06,0.0039897973785878865,-0.00025434021284041763,-5.856354706214317e-05,-0.001166134095409617,0.28694005191586425,-0.0008708643123465573,0.010103743741064417,-0.009435731880325787,-0.001166134095409617,-0.0017416863393078519,-0.001987777352626882,0.003073066227700545,-0.0008708643123465573,-0.047453806031454444,-0.28674628849290756,-0.003145328336185034,-0.007876948636254162,-0.00023771063356430033,0.0011661340954104843,0.03885694405068689,0.01636218942685508,0.04415561823941663
Bosnia and Herzegovina $(\eta=1)$,-0.0006022034549158298,0.0008105412194524611,2.4000770509902125e-05,0.0030195712140204667,-0.0006004495527013945,-0.0007017805225151968,-0.0020372727843210453,0.0963257474673393,-0.0005075185612567201,0.001575091714230148,0.0,-0.0020372727843210453,-0.0010150034655620824,-0.0007003618628376174,0.0017284054640012356,-0.0005075185612567201,-0.020587957517111108,-0.003516853028623715,-0.002848069948116483,-0.003094494537784348,-0.0017201610197801684,0.0020372727843210453,0.032350639521905485,0.005076060496666396,0.03235063952190546
Bosnia and Herzegovina $(\eta=2)$,-0.0007878020596013835,0.0012820575399988265,4.0107831823094076e-05,0.004776200983293982,-0.0007855076061824562,-0.0009180686967383278,-0.0026651585645284803,0.14450032265233073,-0.00109340846884097,0.007966763081157166,0.0,-0.0026651585645284803,-0.002186713940534671,-0.0010481334925243474,0.006056151910398266,-0.00109340846884097,-0.04611120519567667,-0.13937314198869677,-0.0044001130216787115,-0.008073939924696169,-0.002449140578383857,0.0026651585645284803,0.05027462347282664,0.0075406048824170485,0.0502746234728266
Botswana $(\eta=1)$,-3.790433212875338e-05,0.0002431695472495353,3.159997624246208e-06,0.0009317519256615142,-0.00011296618223754357,-7.466077943342128e-05,-0.0005234694448455132,0.12404753217001244,-8.741517182938446e-05,0.00012193300096821277,-0.005594238468751515,-0.0005234694448455132,-0.0001748170808430101,-0.00025973729029073536,0.0004999249076272083,-8.741517182938446e-05,-0.005847872892335967,-0.00856086689365182,-0.0011188900526106459,-0.00027183138481910035,-0.0002213328404048788,0.0005234694448455132,0.004741226814913586,0.0033013962746838987,0.005926533518642018
Botswana $(\eta=2)$,-4.793390673014236e-05,0.0005681438844306816,5.104708857874007e-06,0.0021770061820912054,-0.0001428572972746872,-9.441619563607673e-05,-0.0006619806796641023,0.2814050680514709,-0.00025432124668971906,0.005472074500875376,-0.012755543499385832,-0.0006619806796641023,-0.0005085812800325468,-0.0005881444711686862,0.0034003536162072537,-0.00025432124668971906,-0.029985228036963237,-0.2398420198392358,-0.002551299998153865,-0.001194261943849792,-0.0003200128780717071,0.0006619806796641023,0.010130470470596196,0.008212354599830898,0.012663088088245322
Brazil $(\eta=1)$,-9.335966872541304e-05,0.00031569754584603524,4.769257396560617e-06,0.0012252270422449113,-0.0001462418568959692,-0.00012266051334971356,-0.0005912559579573928,0.12034627542353155,-0.000122806508345754,0.00015434266532020346,-0.0012917437593623106,-0.0005912559579573928,-0.000245593946605286,-0.00026891199208893546,0.000737231067370319,-0.000122806508345754,-0.007979199941712027,-0.006415428815554746,-0.0012917437593623106,-0.00037605571531892576,-0.0004189559459099636,0.0005912559579573928,0.006004209149192748,0.004895353424558702,0.006254384530409006
Brazil $(\eta=2)$,-0.00012337882256911042,0.0006887423079958779,8.05123509441813e-06,0.0026730822104909305,-0.00019326491150321867,-0.00016210115052258528,-0.0007813702097040839,0.25347554686355395,-0.00034495655015873844,0.0064707535142446634,-0.002752160514706524,-0.0007813702097040839,-0.0006898047302215937,-0.0005646599756320772,0.004534482366252458,-0.00034495655015873844,-0.03518203160103161,-0.24147282880588022,-0.002752160514706524,-0.0016217479759947709,-0.0006251618563145669,0.0007813702097032166,0.013048507912907792,0.010174503002328104,0.013592195742612051
Bulgaria $(\eta=1)$,-8.399165731258658e-05,0.0001206471994030572,3.636741247774536e-07,0.00044966857025516976,-6.784744722315196e-06,-1.2795950321466826e-05,-5.157796423304901e-05,0.04548583279698703,-2.3165830388195176e-05,5.713867877975287e-05,-0.0017932620147952105,-5.157796423304901e-05,-4.6327299531518165e-05,-6.52308954498344e-05,5.7930901931416146e-05,-2.3165830388195176e-05,-0.002395802716346455,-9.740474701163196e-05,-0.0004483268293614326,-0.00024288921884288873,-6.921513765584773e-05,5.157796423294059e-05,0.001907125066425851,0.0030402734749864152,0.0022703869838403535
Bulgaria $(\eta=2)$,-0.0001113702628259463,0.00017895951394397702,6.15993330345746e-07,0.0006669922825890736,-8.996355437083242e-06,-1.6967022630626216e-05,-6.839073803848253e-05,0.06712755631077734,-5.7250364960889644e-05,0.0009963497714471185,-0.00265336697392567,-6.839073803848253e-05,-0.00011449650816558812,-9.612232088865476e-05,0.00028872510267623393,-5.7250364960889644e-05,-0.0052022735952362556,-0.021798430465145905,-0.0006633550189397326,-0.000724288733465429,-0.00010103736496503563,6.839073803804885e-05,0.0027038268483633825,0.004622999954009485,0.0032188414861469617
Burkina Faso $(\eta=1)$,-0.0010041238900542274,0.0008416053045214728,9.450275364336624e-06,0.003024059761798717,-7.773530927204092e-05,-0.0004569889835107782,-0.0007133339531353866,0.9695865351212699,-0.0002125172573162748,4.048637193294208e-05,-0.007773705931301243,-0.0007133339531353866,-0.0004249841460690629,-0.005707409972680565,0.00040649152333906147,-0.0002125172573162748,-0.014625234945450278,-0.0007868143406157893,-0.0025913109714002444,-0.00036620297289100684,-0.0014057037009702206,0.0007133339531353866,0.009360419055924434,0.009662605441213348,0.010636839836277863
Burkina Faso $(\eta=2)$,-0.0013109673489023962,0.000990196051577942,1.576083686824492e-05,0.003557868567981813,-0.00010148991904691818,-0.000596637170097343,-0.0009313168730339105,1.1384133636550777,-0.00031316936534731693,0.004510018193205727,-0.009227900241892857,-0.0009313168730339105,-0.0006263088585100468,-0.006698524110794989,0.0014985487378892798,-0.00031316936534731693,-0.02014569537331595,-0.05632107740773714,-0.003076083578242711,-0.0007135747219690763,-0.0019416156527961997,0.0009313168730313084,0.010918871698102108,0.0116642209829175,0.012407808747843418
Cambodia $(\eta=1)$,-0.0036108150094672775,0.002365983387838874,8.857919769726663e-05,0.00836423218064826,-0.0025705521130969106,-0.001985112104484904,-0.005733544654353689,0.19029876383471964,-0.0017721314434001462,0.01049168500659621,0.0,-0.005733544654353689,-0.003544156014497618,-0.005744606075146902,0.0030891578115619517,-0.0017721314434001462,-0.05549231054059182,-0.0093149752430563,-0.006740745080766053,-0.009451182197976055,-0.004554289456009872,0.005733544654348485,0.132497651422106,0.005908246053901861,0.1324976514221059
Cambodia $(\eta=2)$,-0.004711905707208142,0.0033856537788694296,0.00014765675226610653,0.011969202121191874,-0.0033544225169698794,-0.002590457010408914,-0.007481945684995744,0.25964801705821366,-0.0033061697015217273,0.02723383180690958,0.0,-0.007481945684995744,-0.006612118753482332,-0.007836200815753563,0.008481209582605898,-0.0033061697015217273,-0.10325868763652381,-0.21537518221841426,-0.009465286951695212,-0.019969568042649266,-0.006150222025616547,0.007481945684992275,0.18780452209785775,0.006387995005904118,0.18780452209785758
Cameroon $(\eta=1)$,-0.0001734222314603122,0.0003486658658783358,1.5269121533129093e-05,0.0012469596323947015,-0.0007623816778937892,-0.00010155235243480484,-0.0009378831668195239,0.1320334629465454,-0.00039349918183866767,0.0017652211474318905,0.0,-0.0009378831668195239,-0.0007869879685620113,-0.0007260132264871183,0.0007659605400739226,-0.00039349918183866767,-0.011473335871020162,-0.006245288543345676,-0.0010676633458691145,-0.0032695282277451533,-0.0002580196777871198,0.0009378831668195239,0.030110323769099497,0.0017440450375246289,0.03011032376909947
Cameroon $(\eta=2)$,-0.00022645944756840425,0.0008273944871201727,2.5470060689009033e-05,0.002959154387921145,-0.000995538646677771,-0.0001326098126976441,-0.0012247132449693526,0.28075651074923114,-0.001041351232703748,0.005958817086222819,0.0,-0.0012247132449693526,-0.0020826441582393745,-0.001543471819677629,0.0026298230718906773,-0.001041351232703748,-0.05186212780863815,-0.12750958411646313,-0.00229348819560677,-0.009031473133677692,-0.0003499283707008097,0.0012247132449684853,0.06485625924950322,0.0035544097648811113,0.06485625924950317
Canada $(\eta=1)$,-9.86486442744938e-07,1.279632388324404e-05,1.998823822386628e-09,4.737285050107859e-05,-6.62439736447357e-08,-1.683350605988839e-07,-6.890324557662711e-07,0.0051013030291797695,-2.1606907294987373e-06,7.66589912401072e-06,-0.00017969819336206578,-6.890324557662711e-07,-4.3212555591508285e-06,-2.2357456493652316e-06,2.8662534575467488e-06,-2.1606907294987373e-06,-0.0002386921192793517,-6.314385514569372e-07,-4.4924808114570926e-05,-2.497928723538083e-05,-1.0046510839364182e-06,6.890324557527186e-07,0.0006329415790280068,0.0007900884840237487,0.0007535018797952458
Canada $(\eta=2)$,-1.1012798000598458e-06,1.527169121221775e-05,2.850431574260258e-09,5.652607391678382e-05,-7.395251154073551e-08,-1.879235171067719e-07,-7.692123198165327e-07,0.006077024961802187,-5.078415665573407e-06,7.850979450152982e-05,-0.00021443053373247992,-7.692123198165327e-07,-1.013785283843281e-05,-2.662157250313312e-06,1.873244843831191e-05,-5.078415665573407e-06,-0.0003384236625935946,-0.0015685890855552205,-5.361719629626239e-05,-6.0805497080978306e-05,-1.418408356710526e-06,7.692123198571902e-07,0.0006920339914976044,0.0010114041792832437,0.0008238499898781
Colombia $(\eta=1)$,6.959555082122586e-05,0.00012653583605828217,3.582800958039714e-06,0.000485372248143056,-0.0001801965583548941,-9.15893729564951e-06,-0.0005509859061598663,0.0689860974380503,-0.00018055480270791346,0.00037078457376118167,-0.002335618291119052,-0.0005509859061598663,-0.00036110612999990833,-0.00011957212409270668,0.0004935615410275006,-0.00018055480270791346,-0.005122868599707304,-0.008794355633564817,-0.0005839137458797054,-0.0010197879995723844,-3.5215694796234334e-05,0.0005509859061596494,0.0065185204769552165,0.002704338602611085,0.007760143424946746
Colombia $(\eta=2)$,9.127506317256617e-05,0.000537465769935748,6.002379143200953e-06,0.0020616577758748172,-0.00023632907639875578,-1.2012011835725589e-05,-0.0007226219607128423,0.2690855090613127,-0.0009557298271513706,0.003606171697888294,-0.009263509588212579,-0.0007226219607128423,-0.0019114225442620064,-0.0004656325983450754,0.0030961987664218996,-0.0009557298271513706,-0.07769340000058231,-0.2455548484270823,-0.0023160357929923048,-0.005537829387966195,-5.144731813396669e-05,0.0007226219607137097,0.027586643024224596,0.008735305635297619,0.03284124169550572
"Congo, Dem. Rep. $(\eta=1)$",0.00147388789363892,0.002545028831658913,0.00011335911378682062,0.010160951667278345,-0.001915054713599873,-0.003969918465910466,-0.009110608585091717,1.52657541803888,-0.0020405463538701596,0.003599576602241611,0.0,-0.009110608585091717,-0.00408088914134741,-0.027152501756329966,0.008613709372266853,-0.0020405463538701596,-0.07876945571361453,-0.020161153083390893,-0.012151954886178984,-0.00573443170495333,-0.010464513591382923,0.009110608585091717,0.11385054337513176,0.005113072769000193,0.11385054337513166
"Congo, Dem. Rep. $(\eta=2)$",0.0019241025072946893,0.004311008106674952,0.00018903857321173057,0.01721198586802225,-0.0025000283888285124,-0.005182571962886184,-0.0118935401377529,2.3537472197583744,-0.004962545037595634,0.04028468952448072,0.0,-0.0118935401377529,-0.0099242722065504,-0.04185652326275935,0.039702926738917343,-0.004962545037595634,-0.18718413700892456,-0.7487090410159408,-0.01997745373258364,-0.023277868515671207,-0.015942820211355124,0.011893540137745962,0.18925128657354406,0.006363224029706793,0.1892512865735439
"Congo, Rep. $(\eta=1)$",-0.00010334579792804777,0.0005826958984680303,1.6066480207008182e-05,0.0021200730895547942,-0.0007564191493864003,-8.538212916114202e-05,-0.0016164852574551691,0.24205258700108617,-0.000564176362723677,0.003136650700692918,0.0,-0.0016164852574551691,-0.0011283378900514215,-0.002457710352981278,0.00113215968484872,-0.000564176362723677,-0.016953648643329135,-0.008991842884344646,-0.0017914180617520023,-0.00491164462318016,-0.00029308758133558127,0.0016164852574560365,0.05078953895298888,0.006914499104272026,0.05078953895298883
"Congo, Rep. $(\eta=2)$",-0.00013451261302033224,0.0014329569793039565,2.6712902822037532e-05,0.005213872224555174,-0.0009845384946732122,-0.00011113149764319097,-0.0021039815865670636,0.5458657185301967,-0.001804510804484863,0.012769196641065558,0.0,-0.0021039815865670636,-0.0036089091798932604,-0.0055413445904078235,0.004480955812211779,-0.001804510804484863,-0.0861916168657969,-0.26494428701225037,-0.004137382458283337,-0.01625164897728175,-0.00040648955428046474,0.0021039815865670636,0.12178263894561947,0.01058461961961528,0.12178263894561936
Costa Rica $(\eta=1)$,-3.060357337534604e-05,4.872994322288734e-05,2.8487042884111843e-07,0.00017128709318281346,-1.48881129639249e-05,-1.1746037077015048e-06,-4.5483480451207706e-05,0.02689660330548163,-2.7178288895574228e-05,9.341295733922327e-05,-0.0006925692951942103,-4.5483480451207706e-05,-5.4354671998187946e-05,-3.1639706053916694e-05,3.398868321968958e-05,-2.7178288895574228e-05,-0.0008571667309120726,-0.0004945273546225616,-0.00013851907342834167,-0.00023113270743093262,-4.730653342525145e-06,4.5483480451153496e-05,0.0017257266576674703,0.0015807727950873578,0.002157158322084351
Costa Rica $(\eta=2)$,-3.989907632116849e-05,0.0001135301551124547,4.744256640104236e-07,0.0003990004002585963,-1.941021553740225e-05,-1.5313768235263037e-06,-5.9298593520847216e-05,0.06139428684670241,-0.0001105432530984279,0.0007448414730859857,-0.0015775506557885472,-5.9298593520847216e-05,-0.00022110203028288724,-7.220014128879113e-05,0.0001780900996916886,-0.0001105432530984279,-0.004463615885976947,-0.02157300734893081,-0.0003155119726334227,-0.0009590285639803119,-6.7620099333289e-06,5.9298593520630376e-05,0.0043948837803194475,0.003064701741150428,0.005493604725399343
Croatia $(\eta=1)$,-2.430432220681001e-05,4.34754837140062e-05,1.2466484181766768e-07,0.00017489675439499993,-2.613649479081461e-06,-4.672307510832606e-06,-2.6008256724489864e-05,0.009179716917003086,-1.4212219540826482e-05,3.990971321064969e-05,-0.0009016101899626686,-2.6008256724489864e-05,-2.842232734416453e-05,-5.159702736628243e-06,3.094330390637952e-05,-1.4212219540826482e-05,-0.0011139763714189724,-1.942671616221624e-05,-0.00022540867342948044,-0.00011820928035407479,-2.694199953190207e-05,2.6008256724381444e-05,0.001155183001618279,0.0013942004392803473,0.001375217859069413
Croatia $(\eta=2)$,-3.231745739334241e-05,5.952482821957369e-05,2.117522887720366e-07,0.00023946372826983645,-3.4753697288709626e-06,-6.212767326963485e-06,-3.458317913236555e-05,0.012458936210689832,-3.347155948707405e-05,0.0003991582129656175,-0.001233886402732037,-3.458317913236555e-05,-6.693676174712032e-05,-6.972556701716898e-06,0.00014384151097719504,-3.347155948707405e-05,-0.002034280165064813,-0.007203451101073601,-0.00030848400189333047,-0.000311855527380619,-4.279004370624784e-05,3.458317913247397e-05,0.0015660009927574627,0.0019242821882941522,0.0018642868961398816
Czech Republic $(\eta=1)$,-1.2348984587836308e-05,5.965874529546139e-05,7.009487955345062e-08,0.00023745546016192692,-3.375968040818418e-06,-1.8698937205487848e-06,-2.3029078777508753e-05,0.017683482038392925,-1.9311860069426423e-05,6.954306502296621e-05,-0.0015424331235906969,-2.3029078777508753e-05,-3.862199004752223e-05,-1.404314939660277e-05,7.454263971752931e-05,-1.9311860069426423e-05,-0.0014665423724893511,-1.3755713497735564e-05,-0.0003084939953354937,-0.0001492934619766852,-1.830722212031472e-05,2.3029078777291913e-05,0.0012962008123800937,0.002023353353363907,0.001620251015475127
Czech Republic $(\eta=2)$,-1.5298257189256398e-05,7.188685186227187e-05,1.1092453778421829e-07,0.0002861270155819209,-4.1822408137571e-06,-2.3164750794640865e-06,-2.8529047668853467e-05,0.021088025333932486,-4.121576934390178e-05,0.00042205237589943833,-0.0018587749928136114,-2.8529047668853467e-05,-8.243091284651938e-05,-1.6702819835351032e-05,0.00021185930426247286,-4.121576934390178e-05,-0.0020746511285257875,-0.0066662503805663305,-0.00037176660819249457,-0.00032812529742918487,-2.8814072646323255e-05,2.8529047668853467e-05,0.0017312512812873776,0.002255391078718181,0.002164064101609235
Denmark $(\eta=1)$,-6.494469380953927e-07,7.06662706924713e-06,1.508571764144602e-09,2.8442403027887915e-05,-1.3478917052054014e-08,-1.9730155150724654e-07,-5.312621793900811e-07,0.02491726520039381,-2.713930420997733e-07,2.173654680862969e-07,0.0,-5.312621793900811e-07,-5.427186860996417e-07,-5.877109948091699e-06,1.9010710219170878e-06,-2.713930420997733e-07,-0.00018198100986770242,-5.032712382957178e-08,-3.041822160110676e-05,-1.6002618499256788e-06,-2.1346259097354894e-06,5.312621794171862e-07,0.000612909925588599,0.0006012527647896793,0.0006129099255885984
Denmark $(\eta=2)$,-7.052266454729388e-07,7.0720568823133155e-06,2.0925791481551936e-09,2.831871053311037e-05,-1.463659446735658e-08,-2.142473898351883e-07,-5.768912326331197e-07,0.02471995432472171,-4.303225728633257e-07,3.327472277534914e-05,0.0,-5.768912326331197e-07,-8.606296616391149e-07,-5.829867836772877e-06,1.2436107256778763e-05,-4.303225728633257e-07,-0.0001790671208979636,-0.0006009356205880591,-3.0225830362329395e-05,-3.4026290888757244e-06,-3.040672021841547e-06,5.768912326195672e-07,0.000548543888729175,0.0006598046173189885,0.0005485438887291745
Dominican Republic $(\eta=1)$,-1.1648571762699097e-05,1.3443115440636244e-05,3.500398210762139e-08,4.882267660457056e-05,-9.095268181316543e-07,-1.2082226733992974e-06,-4.06783644554896e-06,0.005141248612702999,-1.854953934920557e-06,8.937055768758087e-06,-0.0001740355983450068,-4.06783644554896e-06,-3.709440964978902e-06,-2.3275377799430747e-06,1.082533574336042e-05,-1.854953934920557e-06,-0.0002252500527658008,-2.4498668743571446e-05,-4.351021956088192e-05,-8.476363078341147e-06,-4.244758924928471e-06,4.067836445562512e-06,0.0008988789049385918,0.0004976328603609778,0.001070093934450704
Dominican Republic $(\eta=2)$,-1.4916219139392956e-05,1.720482040791808e-05,5.725768816055351e-08,6.248347465959961e-05,-1.1646665023731535e-06,-1.5471522631695924e-06,-5.2089424421486626e-06,0.006549509960057859,-4.854670709796504e-06,0.00013928823036034853,-0.00022274976040795953,-5.2089424421486626e-06,-9.708851124071811e-06,-2.9645845623748994e-06,4.810869125903357e-05,-4.854670709796504e-06,-0.0003654256979990851,-0.0018140861688878411,-5.569047179726299e-05,-2.7860172848291772e-05,-5.918184207821353e-06,5.208942442162215e-06,0.0011685094411563602,0.0006188260782344357,0.0013910826680432853
Ecuador $(\eta=1)$,-0.0002973094824386055,0.0005081654473300737,6.324120062697891e-06,0.0019866981316356627,-0.00014793420911700383,-0.00022975174432653817,-0.0007685312975475728,0.1420174182657566,-0.00017452587449274387,0.00010994412565426548,-0.006977851492529288,-0.0007685312975475728,-0.0003490156777656919,-0.0005327893583852161,0.0010499807959274757,-0.00017452587449274387,-0.012869896127340399,-0.0037069988607458734,-0.0023260124493735407,-0.0004460240619714659,-0.0007297134350919138,0.0007685312975467054,0.009777438964997907,0.007290859613033607,0.011110726096588634
Ecuador $(\eta=2)$,-0.0003837246574829589,0.0009125021221880608,1.0426563012283507e-05,0.0035675373414797984,-0.00019093236871582653,-0.0002965307687955582,-0.0009919105388011412,0.2486514327007701,-0.00038364626753217834,0.007601888333650872,-0.012342850697566465,-0.0009919105388011412,-0.0007671899500457519,-0.0009290300845843369,0.0054685276417738155,-0.00038364626753217834,-0.03913153813294466,-0.2332448980084008,-0.004114463992588649,-0.0015838029952235794,-0.0010773783265614206,0.0009919105387994065,0.016865072902553374,0.01332994307516773,0.019164855571083557
"Egypt, Arab Rep. $(\eta=1)$",-0.0008218108691147169,0.0007626466653727973,1.4838126979714594e-05,0.002673907433116407,-0.0004071095499177599,-0.0003555321454575336,-0.001350584334520663,0.04357036596187511,-0.0003651908079480015,0.0005820851019288156,-0.0064030361349104795,-0.001350584334520663,-0.0007303444796080347,-0.0002769779536308456,0.0013567502285477887,-0.0003651908079480015,-0.015257077435977543,-0.0017526656913603722,-0.002134422703851946,-0.0015004448945697343,-0.0008712246087720643,0.0013505843345197957,0.014391837274091955,0.005868914363690685,0.01635436053874049
"Egypt, Arab Rep. $(\eta=2)$",-0.0010484800403191483,0.0010596523283504938,2.4182289241371502e-05,0.0037152567425287678,-0.0005193971671030653,-0.0004535938525687677,-0.0017230980639592122,0.05909691999618147,-0.0006151607042734902,0.0030299581171731524,-0.008795650053177763,-0.0017230980639592122,-0.0012302585142729902,-0.0003739192832013377,0.0036017215541174485,-0.0006151607042734902,-0.027806024710124208,-0.06544216886933667,-0.002932035068220658,-0.002823484832345166,-0.0011650810115750726,0.0017230980639583449,0.020329827504079502,0.007466870905394052,0.023102076709180738
El Salvador $(\eta=1)$,-7.262224139192516e-05,8.184973526899342e-05,1.1806945588322543e-06,0.0004108947220891196,-4.560761264330894e-05,-2.0766709707973133e-05,-0.00016314281395127597,0.38034491948785015,-0.00012621290835851048,0.00042240504381329917,-0.0024342032265577043,-0.00016314281395127597,-0.00025240943325711106,-0.0005014003325006303,0.00039872380071053447,-0.00012621290835851048,-0.0042614288378058605,-0.0005813063629512161,-0.0008114288904998053,-0.0007281111099760075,-0.0001496503442928107,0.0001631428139514928,0.0072782023966277715,0.0038982348388779536,0.008270684541622544
El Salvador $(\eta=2)$,-9.569842379609714e-05,0.00015925013208215738,1.987481369151306e-06,0.0007995107437611983,-6.009972371330552e-05,-2.7365464744938395e-05,-0.00021498248814044024,0.6965163268376336,-0.000464638435615939,0.0031652190357503267,-0.004691946474497111,-0.00021498248814044024,-0.0009291996134357973,-0.0009176957124581477,0.0018781690999071163,-0.000464638435615939,-0.014275346338672059,-0.07049609111919311,-0.0015641273948168236,-0.0029893672870030114,-0.00024415698084666315,0.00021498248814000656,0.015618664150262793,0.005817618736437061,0.017748481988935156
Estonia $(\eta=1)$,-5.726913854573563e-06,1.303014408568818e-05,2.4799383304286576e-08,4.997050945159732e-05,-1.2524416058700165e-06,-3.9237438737580246e-07,-5.930994785899833e-06,0.012523290488216925,-5.405155645426553e-06,2.9665032511721513e-05,0.0,-5.930994785899833e-06,-1.0810082260408324e-05,-4.9020772112368495e-06,1.4349234270968057e-05,-5.405155645426553e-06,-0.000295504935792923,-1.1408701763523672e-05,-4.6216862766913e-05,-7.657149322353037e-05,-2.993983193853335e-06,5.930994785913386e-06,0.001117265207999492,0.0007692688884279001,0.001117265207999491
Estonia $(\eta=2)$,-7.542265668324067e-06,2.0498531028839695e-05,4.1720784894330384e-08,7.860000532790117e-05,-1.6494481260714584e-06,-5.167515953715448e-07,-7.811037408403994e-06,0.0194952315671533,-1.5040318097648284e-05,0.00015918295613012766,0.0,-7.811037408403994e-06,-3.008047945910028e-05,-7.6291008661291335e-06,5.923871363231045e-05,-1.5040318097648284e-05,-0.0007157344015454259,-0.002914149984193054,-7.2537823166748e-05,-0.000217897055966701,-4.752553125429151e-06,7.811037408458205e-06,0.0018394859235931998,0.001109609206927884,0.001839485923593198
Finland $(\eta=1)$,-1.1132240358756405e-06,1.6388953873294797e-05,2.145125114864921e-09,6.699739538618046e-05,-1.2076894912176235e-07,-1.1476699777156207e-07,-6.100040693922393e-07,0.012585899553540423,-4.788700383169357e-06,1.690566765193851e-05,-0.00035641029918047633,-6.100040693922393e-07,-9.577181264513145e-06,-7.73270835674445e-06,8.431416979821698e-06,-4.788700383169357e-06,-0.0004228994011650842,-5.98834765032797e-07,-8.91030085805255e-05,-4.736690786333927e-05,-1.7733232090058355e-06,6.100040694735544e-07,0.0009983743508630994,0.0018115024352017878,0.0011885408938846318
Finland $(\eta=2)$,-1.447640709644751e-06,2.0291379458419953e-05,3.563366154880551e-09,8.298106231162004e-05,-1.5704839420030078e-07,-1.4924343418000127e-07,-7.932515787355092e-07,0.01555247120684671,-1.049148361364897e-05,0.0001285424616262736,-0.0004415180416128127,-7.932515787355092e-07,-2.101848851972124e-05,-9.550538028393202e-06,3.672473410857961e-05,-1.049148361364897e-05,-0.0006451036067897532,-0.0021097472319550796,-0.00011038854278062893,-0.00010520202777230528,-3.0558314693235854e-06,7.93251578654194e-07,0.001255705420606098,0.002223205410962608,0.0014948874054834368
France $(\eta=1)$,-2.441815276073376e-06,1.6393789090997368e-05,9.810339877697888e-09,6.653349366152889e-05,-7.951470612315142e-07,-5.872208744110187e-08,-3.5149774379919074e-06,0.005080872931112945,-1.3660502975462252e-05,5.1769906247957007e-05,-0.0004563156868785177,-3.5149774379919074e-06,-2.7320592580116652e-05,-2.955905868299658e-06,1.611327690454736e-05,-1.3660502975462252e-05,-0.0004109703861615558,-4.686806163707678e-06,-9.126444941892934e-05,-0.00012359543807581087,-1.3059120680994872e-06,3.5149774379648023e-06,0.0010610197533219255,0.0015980896458833618,0.001326274691652415
France $(\eta=2)$,-3.4549565460081574e-06,2.6713990206289184e-05,1.7731451506727836e-08,0.00010841920772269994,-1.1250640338518296e-06,-8.308665376804275e-08,-4.973387801956476e-06,0.008208367124866478,-3.8913520420172897e-05,0.0002575376787040582,-0.0007432033595057108,-4.973387801956476e-06,-7.784147674773064e-05,-4.769490601129554e-06,6.668710935753882e-05,-3.8913520420172897e-05,-0.0010699748220591762,-0.004336598878090857,-0.00014864551822605689,-0.00035378943203507023,-2.393910006803692e-06,4.973387801902266e-06,0.002005552560454388,0.0022514919112426855,0.0025069407005680003
Gabon $(\eta=1)$,7.970122130980181e-05,0.00042917474063096026,2.2585114141729368e-05,0.0015935653095212367,-0.0010693301970986398,-0.00012167074915766726,-0.0013642347636757396,0.07843651463824292,-0.0005929387746385351,0.0021599603009219565,0.0,-0.0013642347636757396,-0.00118586547203205,-0.00043698208560113624,0.0013675351580580072,-0.0005929387746385351,-0.017062679994332572,-0.011185870719774421,-0.001599070102989951,-0.005418901562880864,-0.00033433840153406294,0.001364234763675306,0.03395491473279482,0.004240598434195834,0.03395491473279479
Gabon $(\eta=2)$,0.00010367251652640408,0.001154245231938661,3.752760930481047e-05,0.004285972431926355,-0.001390946722131664,-0.00015826498697864289,-0.0017745481030104204,0.18563782922627683,-0.0017327828211368551,0.008278685176981576,0.0,-0.0017745481030104204,-0.0034654696660328665,-0.001032777758015746,0.005085556202617109,-0.0017327828211368551,-0.09532140955466716,-0.24251353076562565,-0.0038621959569627717,-0.016419902766021816,-0.0004569300110918162,0.0017745481030121552,0.08323847724798529,0.008658908042635804,0.08323847724798522
Georgia $(\eta=1)$,-1.4398457620959891e-05,0.00010783645066595078,2.1728481535733535e-08,0.00039394112571415184,-2.505224868699918e-09,-1.1261916201031966e-06,-2.438329879585893e-06,0.017641240746164747,-3.984444720559269e-06,1.3314068246007317e-05,-0.0006437106531306759,-2.438329879585893e-06,-7.96822912513262e-06,-6.305543783294287e-05,-2.546557000362472e-05,-3.984444720559269e-06,-0.0015900163423028385,2.4652053846625083e-07,-0.0003218559147230614,-0.0009546263607099941,-1.2515953424596486e-05,2.4383298798027336e-06,0.0024043845623594002,0.008934267615370124,0.0026134614808254234
